VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA ERRFLAG_FIT zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR LENSDMU LENSDMUERR MWEBV HOST_NMATCH HOST_NMATCH2 HOST_OBJID HOST_ZPHOT HOST_ZPHOTERR HOST_ZSPEC HOST_ZSPECERR HOST_RA HOST_DEC HOST_ANGSEP HOST_DDLR HOST_CONFUSION HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGSFR HOST_LOGSFR_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR HOST_COLOR HOST_COLOR_ERR HOST_MAG_g HOST_MAG_i HOST_SBFLUXCAL_g HOST_SBFLUXCAL_i HOST_SBMAG_g HOST_SBMAG_i PKMJDINI SNRMAX1 SNRMAX2 SNRMAX3 SNRSUM BANDLIST PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RADIUS_POP PROB_SCONE PROB_SNIRFV19 PROB_SNNDESCC PROB_SNNJ17 PROB_SNNV19 CUTMASK MU MUMODEL MUERR MUERR_RENORM MUERR_RAW MUERR_VPEC MURES MUPULL M0DIF M0DIFERR CHI2_BEAMS PROBCC_BEAMS biasCor_nevt biasCor_mu biasCorErr_mu biasCor_muCOVSCALE biasCor_muCOVADD IDSAMPLE IZBIN 
SN: 2001eh 70 63 1 VOID 3 0 0.03713 0.00016 0.03627 0.00016 0.03725 0.00088 -2.83420e+02 250 0 0 5.46999e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.96600 0.20300 -1.70400e+00 8.29600 -1.26700e+01 8.29848 1.34200 -999 999 999 -999 -999 99 99 52169.3242 71.88403 59.82103 56.64486 347.48019 vwxy 52170.4453 0.3254 1.27779 0.15838 4.35681e-03 1.54940e-02 16.39465 2.02695e-02 4.96751e-03 9.27380e-05 2.21311e-04 3.44933e-07 -1.09273e-06 39 25.99999 0.94513 0.426177 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.01068 36.07508  0.11191  0.1125  0.0417  0.0495 -0.0988 -0.883  0.0344  0.0105 0.19 0.000e+00 4190 -0.0706  0.002  1.000 0.0071 0  0 
SN: 2008fr 73 65 1 VOID 3 0 0.03900 0.00200 0.03790 0.00200 0.03828 0.00218 -1.10970e+02 250 0 0 3.86775e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 8.69000 0.20900 -8.89000e-01 9.11100 -9.57900e+00 9.11340 1.14900 -999 999 999 -999 -999 99 99 54734.3008 83.96663 80.40183 76.85920 544.37262 bcdeiABCD 54733.8203 0.1972 0.61078 6.91361e-02 -8.77842e-02 9.51340e-03 16.54311 1.59499e-02 4.33268e-03 6.36487e-05 -2.08579e-05 3.51677e-07 -4.56552e-07 135 133.53464 0.51949 0.356472 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.24514 36.13770  0.09891  0.0994  0.0237  0.0482  0.0730  0.738  0.0344  0.0105 -0.29 0.000e+00 4086 -0.0125  0.002  1.000 0.0057 0  0 
SN: 2001az 77 63 1 VOID 3 0 0.04069 0.00009 0.04059 0.00009 0.04101 0.00087 -1.20830e+02 250 0 0 4.35830e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.52300 8.00000e-02 4.00000e-03 10.00400 -1.05190e+01 10.00432 1.31100 -999 999 999 -999 -999 99 99 52034.4023 59.81957 56.64646 51.20461 190.87956 vwxy 52032.2578 0.6159 0.87575 0.43523 -4.37435e-02 2.17478e-02 16.73128 2.89094e-02 3.64326e-03 9.70074e-05 5.96029e-03 8.88970e-06 -1.15093e-06 19 16.53978 0.62102 0.326308 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.41367 36.28945  0.09217  0.0927  0.0391  0.0450  0.0898  0.974  0.0344  0.0105 -0.02 0.000e+00 7689 -0.0535  0.002  1.000 0.0037 0  0 
SN: 2008051 2008051 65 1 VOID 3 0 0.03777 0.00006 0.03835 0.00006 0.03873 0.00087 -1.09180e+02 250 0 0 3.66807e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 9.10100 7.90000e-02 -1.73000e-01 0.51000 -9.27400e+00 0.51608 0.86300 -999 999 999 -999 -999 99 99 54618.3008 57.14346 53.47380 45.45477 222.03070 ABCD 54617.3477 0.2964 0.77190 0.13944 -8.52141e-02 1.68435e-02 16.40088 2.33303e-02 4.93909e-03 1.06131e-04 4.76983e-04 -8.15835e-07 -1.36309e-06 53 34.19352 0.97911 0.383257 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.12057 36.16028  0.10388  0.1044  0.0397  0.0476 -0.0741 -0.714  0.0344  0.0105 -0.23 0.000e+00 3517 -0.0111  0.002  1.000 0.0057 0  0 
SN: 2008gl 80 65 1 VOID 3 0 0.03354 0.00016 0.03246 0.00016 0.03272 0.00088 -7.51500e+01 250 0 0 2.43463e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.79600 2.90000e-02 -3.61000e-01 9.63900 -1.11570e+01 9.63904 1.65200 -999 999 999 -999 -999 99 99 54768.6094 90.79462 90.79458 90.79456 664.41168 bcdeiABCD 54768.5117 0.1154 -1.46001e+00 0.10817 -4.33455e-02 1.17762e-02 16.50514 1.27483e-02 4.48686e-03 5.26833e-05 3.53861e-04 -1.92255e-06 -4.80459e-07 124 27.44181 1 0.507664 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.80144 35.78825  0.09551  0.0960  0.0303  0.0562 -0.0212 -0.222  0.0344  0.0105 -0.85 0.000e+00 8910 -0.0626  0.002  1.000 0.0038 0  0 
SN: 2007ae 83 64 1 VOID 3 0 0.06499 0.00036 0.06485 0.00036 0.06533 0.00096 -1.35090e+02 250 0 0 3.85289e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.24200 5.50000e-02 1.67500 0.26600 -9.56700e+00 0.27163 1.09100 -999 999 999 -999 -999 99 99 54157.5312 51.20483 51.20413 41.26001 176.28722 qrst 54154.1250 0.5625 1.13497 0.22478 -6.17709e-06 1.80657e-02 17.53411 3.03478e-02 1.73922e-03 4.86137e-05 4.91388e-05 5.26573e-06 -7.25335e-08 44 40.09059 0.63986 0.378323 -9.0 -9.0 -9.0 -9.0 -9.0 0 37.14360 37.33830  0.10151  0.1021  0.0644  0.0286 -0.2239 -2.206  0.0292  0.0136 4.08 0.000e+00 2867 -0.0744  0.004  1.000 0.0041 0  1 
SN: 2003ch 85 63 1 VOID 3 0 0.02833 0.00012 0.02895 0.00012 0.02919 0.00087 -7.12300e+01 250 0 0 6.03514e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.74100 0.11700 0.32900 10.32900 -1.04120e+01 10.32966 1.44500 -999 999 999 -999 -999 99 99 52729.1602 71.88485 71.88293 67.36046 227.13997 vwxy 52725.7969 0.4078 -1.25553e+00 0.33302 -3.80326e-02 2.32797e-02 16.43226 3.13036e-02 4.79840e-03 1.38346e-04 2.57128e-03 -3.34853e-06 -2.28622e-06 19 12.65496 0.85576 0.437290 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.74741 35.53114  0.11333  0.1139  0.0614  0.0629  0.1819  1.605  0.0344  0.0105 2.01 0.000e+00 8910 -0.0636  0.002  1.000 0.0039 0  0 
SN: 2008hj 87 65 1 VOID 3 0 0.03761 0.00015 0.03643 0.00015 0.03682 0.00088 -1.11990e+02 250 0 0 3.08616e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.20300 6.20000e-02 -2.26300e+00 0.43900 -1.24660e+01 0.44336 0.92100 -999 999 999 -999 -999 99 99 54801.6016 87.46794 87.46788 87.46787 666.15802 bcdeiABCD 54802.3242 0.0652 0.31611 6.43633e-02 -5.97314e-02 9.06232e-03 16.48279 1.05642e-02 4.58018e-03 4.45653e-05 7.82593e-05 -6.97278e-07 -2.94243e-07 91 61.59511 0.99226 0.225267 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.11617 36.05109  0.08907  0.0895  0.0241  0.0501  0.0307  0.344  0.0344  0.0105 -0.92 0.000e+00 8372 -0.0486  0.002  1.000 0.0036 0  0 
SN: 2003U 89 63 1 VOID 3 0 0.02810 0.00000 0.02794 0.00000 0.02833 0.00086 -1.13640e+02 250 0 0 2.54885e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.42200 0.11600 1.26900 0.34900 -9.15300e+00 0.36777 0.74800 -999 999 999 -999 -999 99 99 52673.5273 83.01785 77.05408 71.88412 217.89464 vwxy 52677.3477 0.2665 -2.69929e+00 0.93205 -5.90578e-02 6.03230e-02 16.20729 7.68189e-02 5.90313e-03 4.17663e-04 4.36608e-02 -3.19158e-04 -2.38168e-05 13 2.07568 0.99972 0.921049 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.33929 35.46614  0.14709  0.1479  0.1120  0.0648 -0.1613 -1.096  0.0344  0.0105 1.16 0.000e+00 3922 -0.0579  0.003  1.000 0.0037 0  0 
SN: 2004gs 93 5 1 VOID 3 0 0.02740 0.00001 0.02829 0.00001 0.02857 0.00086 -7.97500e+01 250 0 0 2.64772e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.60600 0.12600 -1.28000e-01 9.87200 -1.07340e+01 9.87280 1.47000 -999 999 999 -999 -999 99 99 53357.7695 87.46792 87.46783 83.96672 572.42419 bcdeh 53356.2109 0.1519 -2.26626e+00 0.11623 0.14420 1.61073e-02 16.89210 1.76450e-02 3.14167e-03 5.10574e-05 4.41122e-04 -1.53004e-06 -6.45924e-07 107 43.90533 1 0.895379 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.54768 35.48286  0.16610  0.1670  0.0396  0.0643  0.0304  0.183  0.0344  0.0105 0.24 0.000e+00  876 -0.1475  0.008  1.000 0.0206 0  0 
SN: 2007R 94 64 1 VOID 3 0 0.03081 0.00001 0.03126 0.00001 0.03174 0.00086 -1.40280e+02 250 0 0 4.02285e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.00500 0.13500 0.63100 10.63100 -1.03740e+01 10.63186 1.33100 -999 999 999 -999 -999 99 99 54129.2578 71.88404 63.36769 56.64482 276.66785 qrst 54128.8125 0.4254 -1.55246e+00 0.23547 -1.21762e-01 2.78637e-02 16.36830 4.53387e-02 5.08956e-03 2.12532e-04 3.36249e-03 -2.17149e-05 -4.17317e-06 55 43.85337 0.85987 0.657667 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.84381 35.71696  0.10624  0.1068  0.0609  0.0579  0.0924  0.870  0.0344  0.0105 0.07 0.000e+00 2278 -0.0108  0.003  1.000 0.0030 0  0 
SN: 2004L 95 63 1 VOID 3 0 0.03229 0.00001 0.03344 0.00001 0.03373 0.00086 -8.34700e+01 250 0 0 2.73815e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.45400 9.60000e-02 0.69600 0.66300 -9.75800e+00 0.66991 0.92500 -999 999 999 -999 -999 99 99 53034.4219 56.64587 42.93119 36.94147 172.17410 vwxy 53028.2500 0.6381 -3.63775e-01 0.23707 0.15000 2.41175e-02 16.97786 4.17788e-02 2.90307e-03 1.11709e-04 2.17459e-04 -9.72841e-07 -2.68142e-07 24 31.68636 0.13496 0.514488 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.91770 35.85113  0.18249  0.1835  0.0914  0.0546  0.0322  0.176  0.0344  0.0105 0.42 0.000e+00 2378 -0.1291  0.006  1.000 0.0207 0  0 
SN: 2009ad 100 65 1 VOID 3 0 0.02840 0.00000 0.02834 0.00000 0.02844 0.00086 -3.04900e+01 250 0 0 9.60493e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.45200 8.50000e-02 0.50800 8.10600 -9.94400e+00 8.10645 1.28000 -999 999 999 -999 -999 99 99 54885.5508 90.79514 90.79504 90.79489 687.93805 bcdeiABCD 54886.9883 0.0532 0.19163 5.04491e-02 -4.99708e-02 9.58282e-03 15.88406 2.08836e-02 7.95019e-03 1.52918e-04 7.70347e-05 -1.39348e-06 -1.45242e-06 126 121.82195 0.58863 0.178397 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.46983 35.47514  0.09652  0.0970  0.0124  0.0646 -0.0397 -0.412  0.0344  0.0105 -0.71 0.000e+00 8723 -0.0527  0.002  1.000 0.0038 0  0 
SN: 2005M 103 64 1 VOID 3 0 0.02484 0.00005 0.02584 0.00005 0.02598 0.00086 -4.21200e+01 250 0 0 2.68280e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 9.92500 8.30000e-02 0.33300 1.94100 -9.59200e+00 1.94277 0.49300 -999 999 999 -999 -999 99 99 53406.7188 87.46787 87.46783 87.46760 976.21234 bcdehqrst 53406.8281 0.0553 1.16446 4.94251e-02 2.71570e-04 9.55812e-03 15.63251 1.07307e-02 1.00229e-02 9.90601e-05 5.01533e-05 -1.08064e-06 -7.24829e-07 193 173.49997 0.83985 0.388153 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.16595 35.27238  0.13838  0.1391  0.0241  0.0706 -0.1408 -1.018  0.0344  0.0105 0.87 0.000e+00 1293 -0.0274  0.007  1.000 0.0123 0  0 
SN: 2007bd 104 64 1 VOID 3 0 0.03044 0.00010 0.03141 0.00010 0.03120 0.00087 62.70000 250 0 0 2.92147e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.63800 0.11200 0.75300 10.75300 -9.88500e+00 10.75358 1.24700 -999 999 999 -999 -999 99 99 54207.5508 108.07312 98.20609 98.20271 636.87134 bcdeiqrst 54206.9648 0.0935 -1.24938e+00 0.11910 -8.99960e-02 1.27361e-02 16.25512 1.43950e-02 5.64876e-03 7.48928e-05 1.04782e-04 -2.07834e-06 -1.88116e-07 87 46.82145 0.99987 0.513255 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.70509 35.67919  0.10022  0.1008  0.0449  0.0589 -0.0085 -0.085  0.0344  0.0105 -0.80 0.000e+00 5931 -0.0340  0.002  1.000 0.0033 0  0 
SN: 2007jg 107 5 1 VOID 3 0 0.03707 0.00001 0.03652 0.00001 0.03756 0.00086 -2.97740e+02 250 0 0 9.12795e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 9.52100 0.12100 -4.99000e-01 0.50400 -1.00200e+01 0.51832 1.40800 -999 999 999 -999 -999 99 99 54368.8398 87.46786 83.96661 76.85849 495.88980 bcdei 54366.8633 0.1538 -4.90084e-01 0.12199 -1.54472e-02 1.35335e-02 16.98633 2.15059e-02 2.88049e-03 5.70556e-05 4.62050e-04 -1.36076e-06 -5.43208e-07 66 48.07914 0.95246 0.171284 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.30183 36.09279  0.12175  0.1224  0.0331  0.0491  0.1746  1.434  0.0344  0.0105 1.64 0.000e+00 3768 -0.0391  0.003  1.000 0.0101 0  0 
SN: 2003kc 108 63 1 VOID 3 0 0.03316 0.00001 0.03410 0.00001 0.03479 0.00086 -2.00590e+02 250 0 0 1.75696e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.64900 0.13700 0.51200 0.15600 -1.01370e+01 0.20762 0.84300 -999 999 999 -999 -999 99 99 52983.4336 59.82013 53.78858 33.43205 158.20462 vwxy 52977.9141 0.5679 -7.53764e-01 0.30881 7.76012e-02 3.41011e-02 16.81702 5.24659e-02 3.36661e-03 1.62684e-04 4.31220e-03 -8.84493e-06 -5.15778e-06 15 30.87596 9.12672e-03 0.360610 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.90221 35.91962  0.14684  0.1476  0.0538  0.0529 -0.0518 -0.353  0.0344  0.0105 0.08 0.000e+00 4179 -0.1126  0.003  1.000 0.0146 0  0 
SN: 2007sw 109 65 1 VOID 3 0 0.02428 0.00006 0.02500 0.00006 0.02517 0.00086 -5.08400e+01 250 0 0 1.61382e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.48300 0.15500 0.50100 0.76200 -9.98200e+00 0.77760 1.07100 -999 999 999 -999 -999 99 99 54470.5000 45.87132 39.68275 34.96514 194.21451 ABCD 54467.9844 0.2567 0.38073 0.12267 8.41742e-02 1.89828e-02 15.98079 2.49508e-02 7.27250e-03 1.67126e-04 2.58497e-04 -8.90181e-07 -2.70862e-06 68 87.32932 5.72610e-02 0.307948 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.21658 35.20281  0.15507  0.1559  0.0429  0.0728 -0.0206 -0.133  0.0344  0.0105 0.08 0.000e+00 1042 -0.0926  0.009  1.000 0.0157 0  0 
SN: 2010ag 110 66 1 VOID 3 0 0.03340 0.00002 0.03336 0.00002 0.03335 0.00086 3.24000 250 0 0 2.64046e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.57000 0.13400 0.63500 1.18800 -9.93500e+00 1.19553 1.25200 -999 999 999 -999 -999 99 99 55270.5000 70.92238 69.44401 60.60644 296.83228 EFGH 55271.4844 0.2355 0.76278 0.15691 0.14291 1.74123e-02 16.47021 2.24574e-02 4.63360e-03 9.58415e-05 1.00220e-03 -5.59143e-06 -1.40767e-06 39 46.39498 0.19379 0.539975 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.61700 35.82905  0.16113  0.1620  0.0389  0.0552 -0.2465 -1.530  0.0344  0.0105 2.48 0.000e+00 1841 -0.1238  0.006  1.000 0.0202 0  0 
SN: 2005na 111 64 1 VOID 3 0 0.02665 0.00008 0.02717 0.00008 0.02748 0.00086 -8.88800e+01 250 0 0 6.68144e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.11000 0.25700 0.23200 10.23200 -1.08780e+01 10.23523 1.47300 -999 999 999 -999 -999 99 99 53740.7695 90.79507 87.46818 87.46818 739.36664 bcdehiqrst 53741.2383 0.1399 -4.44174e-01 7.97407e-02 -8.55098e-02 1.04468e-02 15.70648 1.69294e-02 9.36287e-03 1.45991e-04 1.42240e-04 -2.24778e-06 -1.10265e-06 131 114.39594 0.84873 0.321193 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.27905 35.39735  0.09883  0.0994  0.0261  0.0668 -0.1527 -1.545  0.0344  0.0105 1.55 0.000e+00 1455 -0.0350  0.004  1.000 0.0034 0  0 
SN: 2006on 114 64 1 VOID 3 0 0.07191 0.00001 0.07068 0.00001 0.07089 0.00089 -6.09200e+01 250 0 0 0.12214 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.16800 0.11600 -5.57000e-01 9.44300 -1.07250e+01 9.44371 1.30700 -999 999 999 -999 -999 99 99 54061.1914 29.66291 27.34324 25.35419 86.88871 qrst 54065.0586 0.4928 -5.74644e-01 0.59610 7.06919e-02 5.26987e-02 18.17553 6.35576e-02 9.63359e-04 5.63938e-05 1.05575e-02 -1.19586e-05 -1.52359e-06 19 29.35153 6.06532e-02 0.303672 -9.0 -9.0 -9.0 -9.0 -9.0 0 37.37352 37.52686  0.17793  0.1761  0.1555  0.0264 -0.1753 -0.985  0.0220  0.0202 1.31 0.000e+00  766 -0.1735  0.009  1.000 0.0056 0  2 
SN: 2006cq 116 64 1 VOID 3 0 0.04844 0.00002 0.04928 0.00002 0.04944 0.00088 -4.46700e+01 250 0 0 1.28783e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.16100 0.33500 8.50000e-02 10.08500 -1.10760e+01 10.09056 1.36200 -999 999 999 -999 -999 99 99 53891.2461 67.36161 63.37006 63.36678 214.51912 qrst 53890.3867 0.4114 0.85248 0.42708 1.69533e-02 1.95845e-02 17.31911 1.99257e-02 2.12010e-03 3.89085e-05 4.47551e-03 -6.44789e-06 -6.27483e-07 16 11.41150 0.78340 0.289725 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.83597 36.70724  0.11527  0.1159  0.0611  0.0375  0.0996  0.864  0.0292  0.0136 0.22 0.000e+00 7483 -0.0827  0.003  1.000 0.0069 0  1 
SN: 2004as 117 63 1 VOID 3 0 0.03139 0.00001 0.03250 0.00001 0.03296 0.00086 -1.36070e+02 250 0 0 1.31774e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 8.68100 0.20700 1.04300 1.93900 -7.63800e+00 1.95002 -5.80000e-02 -999 999 999 -999 -999 99 99 53088.2461 51.20417 44.74025 38.27887 202.40407 vwxy 53086.0547 0.1743 0.22578 0.16985 5.87742e-02 1.87380e-02 16.69655 2.18184e-02 3.76168e-03 7.55928e-05 7.92952e-04 -5.66516e-06 -1.22222e-06 23 26.79359 0.26485 0.209872 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.89486 35.79948  0.16804  0.1689  0.0476  0.0558  0.0610  0.363  0.0344  0.0105 0.36 0.000e+00 3548 -0.0345  0.005  1.000 0.0216 0  0 
SN: 2007kk 118 65 1 VOID 3 0 0.04177 0.00016 0.04130 0.00016 0.04285 0.00088 -4.46690e+02 250 0 0 0.19586 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.05500 8.30000e-02 1.27000 0.38900 -9.78500e+00 0.39776 0.83600 -999 999 999 -999 -999 99 99 54384.5000 48.78147 45.24969 41.49358 251.16977 ABCD 54383.5781 0.2906 0.91186 0.14194 1.05896e-02 1.74247e-02 16.70215 4.17138e-02 3.74231e-03 1.43779e-04 1.17439e-04 3.90395e-07 -1.96962e-06 92 100.65813 0.25204 0.305996 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.24371 36.38608  0.10859  0.1092  0.0395  0.0431 -0.1768 -1.628  0.0344  0.0105 2.00 0.000e+00 7483 -0.0774  0.003  1.000 0.0071 0  0 
SN: 2006bu 124 64 1 VOID 3 0 0.08400 0.00600 0.08499 0.00600 0.08478 0.00607 59.20000 250 0 0 2.20836e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.69500 0.10900 1.01600 0.58400 -9.67900e+00 0.59409 1.18000 -999 999 999 -999 -999 99 99 53858.3555 38.27975 34.52496 33.43193 108.46340 qrst 53854.0898 1.3951 2.32351 0.85116 -4.58573e-02 3.62879e-02 18.03180 4.56451e-02 1.09972e-03 4.62329e-05 1.89815e-02 -5.06123e-06 -9.67268e-07 15 15.54473 0.41294 0.789444 -9.0 -9.0 -9.0 -9.0 -9.0 0 37.92895 37.93253  0.12101  0.1198  0.1062  0.0222 -0.0255 -0.211  0.0220  0.0202 -0.39 0.000e+00  119 -0.0175  0.017  1.000 0.0016 0  2 
SN: 2006mo 125 64 1 VOID 3 0 0.03718 0.00016 0.03616 0.00016 0.03702 0.00088 -2.49260e+02 250 0 0 3.83390e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.76300 8.30000e-02 -1.25400e+00 8.74600 -1.20170e+01 8.74639 1.54100 -999 999 999 -999 -999 99 99 54046.1523 63.36842 63.36614 59.81821 225.55510 qrst 54047.4727 0.4165 -2.63536e+00 0.33372 2.57445e-02 3.36969e-02 17.14872 4.94785e-02 2.48035e-03 1.13033e-04 4.27022e-03 -7.46489e-06 -3.06746e-06 28 14.19295 0.98576 0.882634 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.05893 36.06185  0.13299  0.1337  0.0705  0.0498 -0.0373 -0.281  0.0344  0.0105 -0.16 0.000e+00 2722 -0.0919  0.004  1.000 0.0090 0  0 
SN: 2007su 126 65 1 VOID 3 0 0.02783 0.00001 0.02660 0.00001 0.02740 0.00086 -2.31920e+02 250 0 0 7.15845e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 8.79500 0.16500 -1.04100e+00 4.03100 -9.83600e+00 4.03438 0.76300 -999 999 999 -999 -999 99 99 54465.1016 55.86639 49.50506 27.70123 148.93770 ABCD 54460.1133 0.5131 0.63116 0.39360 0.21538 2.86163e-02 16.65248 4.14532e-02 3.91750e-03 1.49569e-04 6.51697e-03 -1.48993e-05 -3.37987e-06 15 7.51216 0.94185 0.748126 -9.0 -9.0 -9.0 -9.0 -9.0 0 35.40320 35.39355  0.22075  0.2219  0.0530  0.0670 -0.0248 -0.112  0.0344  0.0105 0.79 0.000e+00  205 -0.0109  0.037  1.000 0.0402 0  0 
SN: 2010dt 127 66 1 VOID 3 0 0.05286 0.00002 0.05291 0.00002 0.05316 0.00088 -6.91200e+01 250 0 0 2.90985e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.69000 0.22100 0.43700 10.43700 -1.02530e+01 10.43934 1.12500 -999 999 999 -999 -999 99 99 55355.3008 40.32245 38.75971 35.84298 106.26783 EFGH 55361.5977 0.2003 0.42965 0.63063 -3.20762e-02 4.87558e-02 17.40374 6.83645e-02 1.96112e-03 1.23484e-04 2.70202e-02 -7.25430e-05 -5.78715e-06 7 16.04191 2.47362e-02 0.178726 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.98605 36.87202  0.10267  0.1032  0.0651  0.0349  0.0849  0.827  0.0292  0.0136 -0.08 0.000e+00 9221 -0.0653  0.002  1.000 0.0038 0  1 
SN: 2007O 130 64 1 VOID 3 0 0.03694 0.00001 0.03732 0.00001 0.03818 0.00087 -2.45950e+02 250 0 0 1.99023e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.75800 4.70000e-02 1.44800 0.31700 -9.31000e+00 0.32047 0.89400 -999 999 999 -999 -999 99 99 54128.5156 71.88401 63.36964 56.64495 286.23346 qrst 54123.8516 0.4755 -6.97853e-02 0.14856 -7.37434e-02 1.96844e-02 16.43757 3.46445e-02 4.77500e-03 1.52364e-04 -4.41667e-04 8.09989e-06 -2.75522e-06 47 55.66634 0.18088 0.246910 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.04309 36.12776  0.09272  0.0932  0.0396  0.0483 -0.1191 -1.284  0.0344  0.0105 0.69 0.000e+00 5773 -0.0418  0.002  1.000 0.0034 0  0 
SN: 2003ic 132 63 1 VOID 3 0 0.05311 0.00002 0.05196 0.00002 0.05126 0.00088 198.53000 250 0 0 3.24156e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 11.58000 0.14600 1.05300 11.05300 -1.05270e+01 11.05396 1.60100 -999 999 999 -999 -999 99 99 52909.3125 53.78854 44.74105 35.69390 109.94228 vwxy 52906.1719 1.3019 -2.06756e+00 0.47282 -2.53934e-02 4.02523e-02 17.34653 7.66030e-02 2.06722e-03 1.45850e-04 4.35337e-03 9.52185e-06 -3.38052e-06 15 9.82909 0.83035 0.694365 -9.0 -9.0 -9.0 -9.0 -9.0 0 36.49961 36.79447  0.13259  0.1333  0.1038  0.0362 -0.3240 -2.444  0.0292  0.0136 5.73 0.000e+00 5914 -0.0782  0.003  1.000 0.0042 0  1 
SN: 2008Y 134 65 1 VOID 3 0 0.06965 0.00002 0.07028 0.00002 0.07056 0.00089 -7.90500e+01 250 0 0 1.12737e-02 1 1 0 -9 -9 -9 -9 -999 -999 -9 -9 -9 10.74900 0.15700 0.76600 7.29000 -9.98300e+00 7.29169 1.07100 -999 999 999 -999 -999 99 99 54506.5000 30.67545 26.31623 22.98768 101.78166 ABCD 54503.5508 0.7391 -6.17367e-01 0.27387 9.80519e-02 2.45668e-02 18.24265 4.43867e-02 9.05606e-04 3.70227e-05 7.54008e-04 1.85313e-06 -6.10976e-07 51 46.71117 0.64455 0.386230 -9.0 -9.0 -9.0 -9.0 -9.0 0 37.36244 37.51231  0.10985  0.1087  0.0627  0.0265 -0.1718 -1.564  0.0220  0.0202 1.82 0.000e+00  766 -0.1885  0.011  1.000 0.0062 0  2 
