CID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD
1250823,1250823,10,0,0.66553,0.00100,0.66487,0.00100,0.66487,0.00194,0.00,300.00,0.01,0.6655,0.001,52.689094999999995,-27.561094,0.246,0.34,10.20,0.01,1.01,-999.00,56557.3516,0.6016,0.1022,0.5050,0.2822,0.0529,24.3454,0.0535,23.8049,3.2798E-06,1.6148E-07,0.0113,-0.0000,-0.0000,43,0.3717,0.1778,0.4225,0.9984,0.9982,0.3156,43.1281,0.2151,0.0371,-0.3041,1.0000,0.0210
1250852,1250852,10,0,0.77796,0.00100,0.77725,0.00100,0.77725,0.00204,0.00,300.00,0.01,0.778,0.001,52.148983,-28.639776,0.172,0.26,10.39,0.01,1.16,-999.00,56559.8594,0.4924,0.4539,0.3485,-0.1112,0.0349,23.7231,0.0314,24.0159,5.8180E-06,1.6811E-07,0.0038,-0.0000,-0.0000,47,0.1452,0.8624,0.9900,1.0000,0.9993,0.9997,43.3391,0.1509,0.0000,0.1458,1.0000,0.0058
1250858,1250858,10,0,0.85778,0.00100,0.85707,0.00100,0.85707,0.00211,0.00,300.00,0.01,0.8578,0.001,53.266315000000006,-28.243429,0.297,0.26,11.10,0.01,1.35,-999.00,56552.6836,1.0054,-1.6643,0.6871,0.1036,0.1428,24.6020,0.0691,24.4642,2.5893E-06,1.6482E-07,0.0093,-0.0000,-0.0000,31,0.9930,0.8952,0.9758,0.9997,0.9993,0.9841,43.7874,0.2847,0.0005,-0.4342,0.4100,0.0000
1250882,1250882,10,0,0.74728,0.00100,0.74658,0.00100,0.74658,0.00201,0.00,300.00,0.01,0.7473,0.001,52.342525,-27.732635,0.586,0.78,9.84,0.04,0.28,-999.00,56556.4336,0.6637,-0.0551,0.5521,0.1523,0.0603,24.3934,0.0508,24.1012,3.1380E-06,1.4692E-07,0.0124,-0.0000,-0.0000,44,0.9413,0.5088,0.9450,0.9393,0.9959,0.0001,43.4244,3.2613,0.9951,-0.2102,1.0000,0.0161
1250896,1250896,10,0,0.88120,0.00100,0.87972,0.00100,0.87971,0.00213,0.00,300.00,0.03,0.8812,0.001,37.018879,-4.910794,0.772,0.92,11.43,0.05,1.67,-999.00,56555.8555,0.9926,0.5512,0.8009,0.1933,0.1257,24.3963,0.0670,24.4678,3.1294E-06,1.9314E-07,0.0141,-0.0000,-0.0000,26,0.9955,0.9323,0.9777,0.9998,0.9990,0.6701,43.7911,0.1754,0.0085,-0.5666,0.1830,0.0000
1250912,1250912,10,0,0.21995,0.00100,0.21898,0.00100,0.21898,0.00158,0.00,300.00,0.02,0.22,0.001,36.689491,-3.9927910000000004,0.692,0.48,10.61,0.02,0.89,-999.00,56558.5625,0.1958,-0.3235,0.1532,0.1141,0.0189,21.3610,0.0270,21.0225,5.1241E-05,1.2719E-06,0.0011,-0.0000,-0.0000,35,0.9967,0.9855,0.9642,1.0000,0.9995,1.0000,40.3457,0.1946,0.0000,-0.0504,1.0000,0.0337
1250916,1250916,10,0,0.67080,0.00100,0.66948,0.00100,0.66948,0.00195,0.00,300.00,0.02,0.6708,0.001,37.153233,-4.299103,0.079,0.11,11.02,0.10,1.51,-999.00,56555.6602,0.3590,-0.6867,0.3437,-0.1654,0.0387,23.2827,0.0378,23.5413,8.7283E-06,3.0356E-07,0.0046,-0.0000,-0.0000,33,0.8049,0.9868,0.8533,1.0000,0.9994,1.0000,42.8645,0.1523,0.0000,0.1652,1.0000,0.0056
1250925,1250925,10,0,0.55269,0.00016,0.55146,0.00016,0.55146,0.00156,0.00,300.00,0.02,0.5527,0.0002,37.095146,-4.009396,1.081,1.00,10.89,0.01,1.46,-999.00,56555.8086,0.4295,-1.7360,0.4114,0.1270,0.0542,23.4881,0.0571,23.0488,7.2237E-06,3.7977E-07,0.0066,-0.0000,-0.0000,31,0.7931,0.8695,0.8499,0.9996,0.9993,0.9999,42.3720,0.2078,0.0000,-0.2172,1.0000,0.0190
1250950,1250950,10,0,0.70234,0.00100,0.70099,0.00100,0.70099,0.00197,0.00,300.00,0.02,0.7023,0.001,36.955425,-4.624798,1.471,1.73,9.97,0.04,0.19,-999.00,56557.3555,0.4570,-0.3199,0.4156,0.0021,0.0433,23.7059,0.0410,23.7093,5.9109E-06,2.2324E-07,0.0063,-0.0000,-0.0000,34,0.9627,0.3282,0.9943,0.9997,0.9990,1.0000,43.0325,0.1836,0.0000,-0.0801,1.0000,0.0118
1250980,1250980,10,0,0.82115,0.00100,0.81967,0.00100,0.81967,0.00208,0.00,300.00,0.03,0.8212,0.001,35.794346000000004,-4.459955,0.146,0.22,10.51,0.01,1.15,-999.00,56555.9609,0.7714,-0.0960,0.6966,0.0436,0.0682,24.4203,0.0606,24.4760,3.0610E-06,1.7085E-07,0.0133,-0.0000,-0.0000,37,0.9039,0.8873,0.9900,0.9838,0.9977,0.6235,43.7992,0.1827,0.0284,-0.1883,0.5560,0.0000
1251022,1251022,10,0,0.68490,0.00100,0.68428,0.00100,0.68428,0.00196,0.00,300.00,0.01,0.6849,0.001,54.067398,-28.060661,0.876,0.95,10.88,0.05,1.06,-999.00,56553.7227,0.6786,0.2419,0.5860,-0.1082,0.0555,23.2935,0.0527,23.6122,8.6419E-06,4.1941E-07,0.0093,-0.0000,-0.0000,48,0.6937,0.9989,0.9900,0.9999,0.9987,0.9998,42.9354,0.1228,0.0000,0.0764,0.3890,0.0000
1251114,1251114,10,0,0.62692,0.00100,0.62632,0.00100,0.62632,0.00191,0.00,300.00,0.01,0.6269,0.001,53.801533,-28.814411,0.165,0.24,10.58,0.03,1.52,-999.00,56550.7188,0.8224,0.5472,0.6571,-0.0308,0.0536,23.2884,0.0550,23.5173,8.6822E-06,4.4002E-07,0.0114,-0.0000,-0.0000,38,0.4844,0.9856,1.0000,0.9997,0.9944,0.9997,42.8405,0.1305,0.0000,-0.0259,0.4820,0.0000
1251126,1251126,10,0,0.59845,0.00100,0.59788,0.00100,0.59788,0.00189,0.00,300.00,0.01,0.5985,0.001,54.466609999999996,-29.334865999999998,2.152,1.74,10.67,0.04,1.30,-999.00,56557.6680,0.5659,0.3590,0.5413,-0.0093,0.0524,23.2358,0.0539,23.4127,9.1130E-06,4.5258E-07,0.0100,-0.0000,-0.0000,41,0.6606,0.9982,1.0000,1.0000,0.9998,1.0000,42.7359,0.1251,0.0000,-0.0712,0.5470,0.0000
1251225,1251225,10,0,0.43274,0.00100,0.43172,0.00100,0.43172,0.00175,0.00,300.00,0.01,0.4327,0.001,8.748244,-44.666492,0.779,1.00,8.77,0.05,0.10,-999.00,56546.9531,0.9300,-1.9320,0.9361,0.2885,0.1206,23.6676,0.1400,22.7354,6.1230E-06,7.8972E-07,0.0045,-0.0000,-0.0000,34,0.0166,0.5138,0.2880,0.8598,0.7152,0.0253,42.0586,0.6442,0.6417,-0.2967,1.0000,0.0287
1251390,1251390,10,0,0.43504,0.00100,0.43398,0.00100,0.43398,0.00175,0.00,300.00,0.03,0.435,0.001,40.859383,-1.7468650000000001,0.369,0.40,10.49,0.03,1.35,-999.00,56557.8672,0.4530,-0.0286,0.4279,-0.0375,0.0442,22.3142,0.0531,22.4712,2.1297E-05,1.0421E-06,0.0048,-0.0000,-0.0000,34,0.0961,0.8362,0.9950,0.9994,0.9998,0.9405,41.7944,0.1240,0.0011,-0.0260,0.8640,0.0000
1251436,1251436,10,0,0.57464,0.00100,0.57349,0.00100,0.57349,0.00187,0.00,300.00,0.03,0.5746,0.001,41.620773,-0.26299,1.339,1.75,10.28,0.01,0.55,-999.00,56544.0938,0.9912,-1.7944,0.8421,0.1867,0.0854,23.5149,0.0796,23.3313,7.0477E-06,5.1702E-07,0.0017,-0.0000,-0.0000,37,0.6477,0.8840,0.8350,0.9800,0.9840,0.9210,42.6545,0.2004,0.0019,-0.6686,0.4660,0.0000
1251536,1251536,10,0,0.52851,0.00100,0.52727,0.00100,0.52727,0.00183,0.00,300.00,0.02,0.5285,0.001,34.971424,-6.9334240000000005,1.879,1.65,10.79,0.01,0.71,-999.00,56548.6719,0.9116,-0.8648,0.7068,-0.1197,0.0752,23.1444,0.0705,23.3545,9.9141E-06,6.4350E-07,0.0057,-0.0000,-0.0000,38,0.2172,0.9970,0.8790,0.9999,0.9996,1.0000,42.6778,0.1838,0.0000,0.0427,0.5340,0.0000
1251552,1251552,10,0,0.35592,0.00100,0.35484,0.00100,0.35484,0.00168,0.00,300.00,0.03,0.3559,0.001,36.36768,-6.006832,0.872,0.86,9.98,0.02,0.39,-999.00,56560.7344,0.3863,-0.3790,0.3229,-0.1055,0.0252,22.0021,0.0366,22.2396,2.8389E-05,9.5715E-07,0.0034,-0.0000,-0.0000,47,0.2203,0.8866,0.8488,1.0000,0.9999,1.0000,41.5628,0.1267,0.0000,0.0116,1.0000,0.0075
1251600,1251600,10,0,0.55887,0.00100,0.55760,0.00100,0.55760,0.00185,0.00,300.00,0.02,0.5589,0.001,35.695175,-4.228191000000001,0.215,0.26,10.70,0.04,1.45,-999.00,56560.9258,0.4376,-0.4491,0.2778,-0.1262,0.0346,22.9780,0.0323,23.2393,1.1556E-05,3.4399E-07,0.0015,-0.0000,-0.0000,32,0.1049,0.9997,0.9850,1.0000,0.9998,1.0000,42.5625,0.1342,0.0000,0.0786,1.0000,0.0039
1251603,1251603,10,0,0.63165,0.00100,0.63033,0.00100,0.63033,0.00191,0.00,300.00,0.02,0.6316,0.001,35.796329,-4.213972,1.298,1.51,10.56,0.02,1.45,-999.00,56556.1211,0.4578,-1.9953,0.4179,-0.0349,0.0609,23.7583,0.0556,23.6405,5.6323E-06,2.8860E-07,0.0070,-0.0000,-0.0000,32,0.7182,0.6227,0.8038,0.9998,0.9996,0.9999,42.9637,0.1993,0.0000,-0.0756,1.0000,0.0062
1251618,1251618,10,0,0.82318,0.00100,0.82172,0.00100,0.82172,0.00208,0.00,300.00,0.02,0.8232,0.001,36.348354,-4.1658,0.921,1.19,10.55,0.01,0.96,-999.00,56558.9648,0.9288,0.7363,0.7640,0.0438,0.0707,24.4133,0.0614,24.5400,3.0810E-06,1.7424E-07,0.0132,-0.0000,-0.0000,38,0.9747,0.9542,0.9712,0.9554,0.9975,0.9769,43.8632,0.1901,0.0017,-0.1259,0.5430,0.0000
1251645,1251645,10,0,0.76820,0.00100,0.76679,0.00100,0.76679,0.00203,0.00,300.00,0.02,0.7682,0.001,36.637699,-4.34133,1.025,1.00,10.05,0.02,0.71,-999.00,56560.3984,0.8090,-0.6144,0.6024,0.1259,0.0678,24.3698,0.0560,24.2144,3.2070E-06,1.6547E-07,0.0108,-0.0000,-0.0000,36,0.5726,0.6417,0.9571,0.9949,0.9987,0.9033,43.5376,0.2042,0.0026,-0.3173,0.8080,0.0000
1251652,1251652,10,0,0.77295,0.00100,0.77155,0.00100,0.77155,0.00204,0.00,300.00,0.02,0.7729,0.001,36.85334,-5.378911,0.447,0.55,10.97,0.01,1.55,-999.00,56557.7109,0.6151,-0.2411,0.5714,-0.0041,0.0551,23.8693,0.0518,23.9500,5.0850E-06,2.4252E-07,0.0104,-0.0000,-0.0000,36,0.0261,0.7989,0.9847,1.0000,0.9988,0.9999,43.2732,0.1796,0.0000,-0.0879,0.8550,0.0000
1251975,1251975,10,0,0.44765,0.00100,0.44647,0.00100,0.44647,0.00176,0.00,300.00,0.02,0.4476,0.001,35.061081,-5.824061,0.124,0.09,10.90,0.06,1.04,-999.00,56560.5117,0.5666,0.8275,0.5052,0.0752,0.0493,22.5650,0.0598,22.5718,1.6905E-05,9.3056E-07,0.0049,-0.0000,-0.0000,35,0.3206,0.9885,0.9015,1.0000,0.9998,0.9996,41.8950,0.1520,0.0000,-0.0894,0.9700,0.0000
1252142,1252142,10,0,0.55345,0.00100,0.55288,0.00100,0.55288,0.00185,0.00,300.00,0.01,0.5534,0.001,53.499343999999994,-29.534046000000004,0.132,0.25,10.47,0.02,1.51,-999.00,56568.4219,0.7432,0.0693,0.5753,-0.0159,0.0472,23.0681,0.0414,23.2186,1.0636E-05,4.0602E-07,0.0017,-0.0000,-0.0000,39,0.6409,0.9990,0.9850,0.9999,0.9991,1.0000,42.5418,0.1411,0.0000,-0.0711,0.6280,0.0000
1252183,1252183,10,0,0.97319,0.00100,0.97242,0.00100,0.97242,0.00221,0.00,300.00,0.01,0.9732,0.001,52.74601,-28.221079,0.088,0.13,10.48,0.02,0.76,-999.00,56561.2266,1.3496,0.1545,0.8482,0.1214,0.1195,24.6737,0.0677,24.8340,2.4238E-06,1.5110E-07,0.0309,-0.0000,-0.0000,36,0.0118,0.9793,0.9850,1.0000,0.9989,0.9996,44.1572,0.1627,0.0000,-0.4951,0.1760,0.0000
1252199,1252199,10,0,0.60560,0.00100,0.60498,0.00100,0.60498,0.00189,0.00,300.00,0.01,0.6056,0.001,53.22319399999999,-27.415644,1.715,0.85,10.83,0.01,1.00,-999.00,56575.6055,0.3820,-0.0529,0.2878,0.1353,0.0308,23.6207,0.0267,23.3631,6.3932E-06,1.5707E-07,0.0007,-0.0000,-0.0000,41,0.9930,0.9419,0.9250,0.9996,0.9989,0.9934,42.6863,0.1905,0.0001,-0.1538,1.0000,0.0221
1252225,1252225,10,0,0.52014,0.00100,0.51956,0.00100,0.51956,0.00182,0.00,300.00,0.01,0.5201,0.001,53.215313,-28.177282,0.984,0.93,9.66,0.00,0.26,-999.00,56562.5898,0.5623,-1.6220,0.4125,-0.0549,0.0462,23.8199,0.0463,23.7554,5.3216E-06,2.2688E-07,0.0026,-0.0000,-0.0000,41,0.0033,0.0003,0.9850,0.0000,0.0001,0.0000,43.0787,170.5973,1.0000,-0.0439,1.0000,0.0079
1252237,1252237,10,0,0.88655,0.00100,0.88580,0.00100,0.88580,0.00214,0.00,300.00,0.01,0.8866,0.001,52.269238,-28.082966,0.533,0.64,10.93,0.05,1.36,-999.00,56557.7188,0.8779,-1.8846,0.6042,-0.0846,0.1298,24.4954,0.0556,24.4907,2.8567E-06,1.4634E-07,0.0072,-0.0000,-0.0000,33,0.9384,0.7098,0.9208,0.0009,0.5034,0.0057,43.8139,0.5434,0.7996,-0.0160,0.3440,0.0000
1252313,1252313,10,0,0.59808,0.00100,0.59692,0.00100,0.59692,0.00189,0.00,300.00,0.01,0.5981,0.001,8.33262,-43.889168,1.268,1.31,9.47,0.05,0.54,-999.00,56572.4375,0.5741,0.7548,0.4254,-0.0333,0.0429,23.1744,0.0392,23.3830,9.6441E-06,3.4803E-07,0.0033,-0.0000,-0.0000,71,0.4112,0.9993,0.9852,1.0000,0.9998,1.0000,42.7062,0.1335,0.0000,-0.0022,0.7630,0.0000
1252364,1252364,10,0,0.54251,0.00100,0.54134,0.00100,0.54134,0.00184,0.00,300.00,0.01,0.5425,0.001,7.277299,-42.31348,0.258,0.28,10.62,0.04,0.84,-999.00,56565.2578,0.7305,-0.3261,0.6473,0.0756,0.0623,23.0062,0.0608,22.9824,1.1259E-05,6.3082E-07,0.0042,-0.0000,-0.0000,38,0.5875,0.9953,0.9550,1.0000,0.9995,1.0000,42.3056,0.1827,0.0000,-0.2455,0.7050,0.0000
1252513,1252513,10,0,0.47821,0.00100,0.47767,0.00100,0.47767,0.00179,0.00,300.00,0.01,0.4782,0.001,54.586636,-27.557007000000002,0.319,0.39,8.98,0.04,0.09,-999.00,56563.0898,0.5951,-1.4177,0.4758,0.0078,0.0502,23.1498,0.0494,23.0402,9.8650E-06,4.4867E-07,0.0020,-0.0000,-0.0000,44,0.0697,0.9987,0.9743,0.9999,0.9996,1.0000,42.3635,0.1867,0.0000,-0.1618,1.0000,0.0079
1252521,1252521,10,0,0.43376,0.00100,0.43322,0.00100,0.43322,0.00175,0.00,300.00,0.01,0.4338,0.001,54.140556000000004,-26.568298,0.798,0.48,9.07,0.04,0.01,-999.00,56570.5195,0.4401,1.0250,0.3528,-0.0582,0.0330,22.3102,0.0349,22.5815,2.1375E-05,6.8710E-07,0.0017,-0.0000,-0.0000,41,0.8660,0.9990,1.0000,1.0000,0.9999,1.0000,41.9047,0.1437,0.0000,0.0563,1.0000,0.0082
1252595,1252595,10,0,0.81400,0.00100,0.81330,0.00100,0.81330,0.00207,0.00,300.00,0.01,0.814,0.001,53.05934499999999,-27.715164,0.651,0.81,9.97,0.03,0.89,-999.00,56563.6172,1.2811,-1.5342,0.7190,0.2778,0.0908,24.9799,0.0606,24.4521,1.8283E-06,1.0205E-07,0.0083,-0.0000,-0.0000,47,0.8279,0.9790,0.7119,0.9991,0.9966,0.9523,43.7753,0.2951,0.0020,-0.6039,0.9690,0.0000
1252620,1252620,10,0,0.95453,0.00100,0.95299,0.00100,0.95299,0.00220,0.00,300.00,0.02,0.9545,0.001,37.267628,-4.127444000000001,0.204,0.22,11.41,0.05,1.64,-999.00,56557.4023,0.9363,-1.6298,0.7563,0.0641,0.1623,24.3269,0.0773,24.3900,3.3362E-06,2.3739E-07,0.0191,-0.0000,0.0000,25,0.3442,0.8792,0.9665,0.9999,0.9991,0.9901,43.7132,0.1931,0.0004,-0.5064,0.1300,0.0000
1252665,1252665,10,0,0.97567,0.00100,0.97489,0.00100,0.97489,0.00221,0.00,300.00,0.01,0.9757,0.001,52.551414,-28.045916,0.343,0.44,10.97,0.11,1.22,-999.00,56563.7500,1.3744,-0.6919,0.8024,0.0901,0.1366,24.7542,0.0675,24.8664,2.2507E-06,1.4000E-07,0.0083,-0.0000,0.0000,36,0.8003,0.1512,0.9737,0.9999,0.9785,0.9999,44.1896,0.1992,0.0000,-0.4857,0.1780,0.0000
1252671,1252671,10,0,0.98614,0.00100,0.98536,0.00100,0.98536,0.00222,0.00,300.00,0.01,0.9861,0.001,52.323704,-28.787571000000003,0.931,0.74,10.77,0.02,0.93,-999.00,56577.6055,0.8038,0.3444,0.5076,-0.0833,0.0840,24.2788,0.0433,24.5354,3.4871E-06,1.3907E-07,0.0042,-0.0000,0.0000,36,0.9593,0.9610,0.9717,0.9991,0.9996,0.8531,43.8586,0.1306,0.0046,0.0771,0.1890,0.0000
1252751,1252751,10,0,0.56173,0.00100,0.56059,0.00100,0.56059,0.00185,0.00,300.00,0.03,0.5617,0.001,41.392708,-1.509696,0.264,0.23,10.55,0.03,1.27,-999.00,56565.2891,0.7752,-0.4677,0.4762,-0.1311,0.0520,22.8796,0.0444,23.1369,1.2652E-05,5.1704E-07,0.0021,-0.0000,-0.0000,41,0.3488,0.9985,0.9097,1.0000,0.9997,1.0000,42.4601,0.1280,0.0000,0.0949,0.4930,0.0000
1252810,1252810,10,0,0.58140,0.00100,0.58026,0.00100,0.58026,0.00187,0.00,300.00,0.04,0.5814,0.001,41.87859,-1.60141,1.351,1.01,10.92,0.04,1.09,-999.00,56558.2344,0.7919,1.0137,0.7233,0.0697,0.0623,23.1762,0.0722,23.3093,9.6273E-06,6.4054E-07,0.0121,-0.0000,-0.0000,41,0.8632,0.8978,0.9299,0.9991,0.9995,0.9994,42.6325,0.1444,0.0000,-0.1684,0.4490,0.0000
1252829,1252829,10,0,0.45288,0.00100,0.45168,0.00100,0.45168,0.00176,0.00,300.00,0.02,0.4529,0.001,34.339718,-5.662422,0.819,0.64,10.80,0.09,1.41,-999.00,56564.2227,0.6313,-1.3308,0.4455,-0.0175,0.0539,22.4297,0.0615,22.4275,1.9148E-05,1.0845E-06,0.0048,-0.0000,-0.0000,36,0.4230,0.9590,0.9675,1.0000,0.9998,1.0000,41.7507,0.1353,0.0000,-0.1386,0.7590,0.0000
1252917,1252917,10,0,0.69410,0.00100,0.69277,0.00100,0.69277,0.00197,0.00,300.00,0.03,0.6941,0.001,37.300175,-4.718980999999999,0.035,0.04,11.40,0.03,1.34,-999.00,56565.3750,0.9679,-1.8129,0.5672,-0.0287,0.0623,23.9355,0.0467,23.8478,4.7840E-06,2.0597E-07,0.0052,-0.0000,-0.0000,35,0.4249,0.9864,0.9900,1.0000,0.9994,0.9983,43.1710,0.2294,0.0000,-0.0958,1.0000,0.0048
1252918,1252918,10,0,0.83727,0.00100,0.83583,0.00100,0.83583,0.00209,0.00,300.00,0.03,0.8373,0.001,37.299595000000004,-5.069964,0.376,0.46,11.01,0.06,1.37,-999.00,56569.6602,0.9512,1.3662,0.7145,-0.1353,0.0550,24.0557,0.0480,24.4031,4.2827E-06,1.8944E-07,0.0118,-0.0000,0.0000,22,0.3024,0.6083,0.9305,1.0000,0.9824,1.0000,43.7263,0.1658,0.0000,0.3129,0.5540,0.0000
1252926,1252926,10,0,0.92582,0.00100,0.92427,0.00100,0.92427,0.00217,0.00,300.00,0.02,0.9258,0.001,36.346759999999996,-4.232247,0.223,0.30,10.72,0.01,1.40,-999.00,56573.0078,0.9100,-1.0265,0.5707,-0.0151,0.1066,24.0912,0.0429,24.2403,4.1449E-06,1.6371E-07,0.0027,-0.0000,-0.0000,25,0.7631,0.5861,0.9781,0.9993,0.9995,0.9972,43.5635,0.1461,0.0003,-0.2485,0.1670,0.0000
1252939,1252939,10,0,0.66800,0.00100,0.66666,0.00100,0.66666,0.00194,0.00,300.00,0.02,0.668,0.001,36.183310999999996,-4.84468,1.563,1.36,10.52,0.02,0.90,-999.00,56576.0195,0.4027,0.1436,0.3076,-0.0237,0.0303,23.4027,0.0261,23.5455,7.8150E-06,1.8802E-07,0.0011,-0.0000,-0.0000,33,0.7101,0.8542,0.9900,0.9999,0.9996,1.0000,42.8687,0.1444,0.0000,-0.0272,1.0000,0.0060
1252970,1252970,10,0,0.46250,0.00100,0.46198,0.00100,0.46198,0.00177,0.00,300.00,0.01,0.4625,0.001,54.600655,-28.779106,1.092,1.39,10.36,0.01,0.69,-999.00,56571.4414,0.6353,0.7515,0.5643,0.2056,0.0415,23.0850,0.0441,22.8015,1.0471E-05,4.2498E-07,0.0035,-0.0000,-0.0000,36,0.9583,0.9758,0.7356,0.9998,0.9993,0.9989,42.1247,0.1698,0.0000,-0.2177,1.0000,0.0074
1253046,1253046,10,0,0.50192,0.00100,0.50134,0.00100,0.50134,0.00180,0.00,300.00,0.01,0.5019,0.001,53.643539000000004,-26.873732,1.527,1.09,10.50,0.05,1.26,-999.00,56578.6914,0.4266,0.5623,0.3542,-0.1007,0.0392,22.6562,0.0375,22.9678,1.5542E-05,5.3740E-07,0.0013,-0.0000,-0.0000,39,0.3422,0.9999,0.9833,1.0000,0.9999,1.0000,42.2910,0.1132,0.0000,0.1116,0.6930,0.0000
1253101,1253101,10,1,0.45440,0.00100,0.45332,0.00100,0.45332,0.00176,0.00,300.00,0.01,0.4544,0.001,7.465158,-43.13773,0.171,0.42,8.61,0.07,0.50,-999.00,56577.8086,0.5180,1.5946,0.4153,0.0240,0.0432,22.4557,0.0478,22.5604,1.8695E-05,8.2348E-07,0.0041,-0.0000,-0.0000,32,0.0537,0.9985,0.7539,1.0000,0.9999,1.0000,41.8836,0.1725,0.0000,0.0583,1.0000,0.0120
1253119,1253119,10,0,0.32010,0.00100,0.31916,0.00100,0.31915,0.00166,0.00,300.00,0.01,0.3201,0.001,9.183597,-44.233112,0.578,0.30,11.01,0.01,1.32,-999.00,56564.5898,0.4898,-0.8162,0.3053,-0.1586,0.0266,21.5049,0.0338,21.8008,4.4879E-05,1.3991E-06,0.0009,-0.0000,-0.0000,29,0.2966,0.1861,0.6633,0.9983,0.9773,0.0747,41.1241,0.1377,0.0934,0.0859,1.0000,0.0054
1253131,1253131,10,0,0.40448,0.00100,0.40349,0.00100,0.40349,0.00172,0.00,300.00,0.01,0.4045,0.001,10.160546,-44.372307,3.062,1.68,11.20,0.06,1.68,-999.00,56566.8164,1.0795,-2.7527,0.8004,0.1378,0.0950,23.2969,0.1072,22.7595,8.6144E-06,8.5062E-07,0.0095,-0.0000,-0.0000,31,0.7100,0.9902,0.7264,0.9657,0.2238,0.4621,42.0827,0.3062,0.0738,-0.3161,1.0000,0.0187
1253148,1253148,10,0,0.43972,0.00100,0.43868,0.00100,0.43868,0.00175,0.00,300.00,0.01,0.4397,0.001,10.544463,-43.468803,0.543,0.77,8.83,0.07,0.29,-999.00,56561.6992,0.6752,0.4699,0.5403,-0.0146,0.0575,22.6153,0.0666,22.7369,1.6139E-05,9.9033E-07,0.0027,-0.0000,-0.0000,33,0.8856,0.9998,0.8009,0.9998,0.9997,1.0000,42.0601,0.2112,0.0000,-0.0192,1.0000,0.0100
1253180,1253180,10,0,0.46210,0.00100,0.46154,0.00100,0.46154,0.00177,0.00,300.00,0.01,0.4621,0.001,52.867115000000005,-28.937234999999998,2.389,1.90,10.86,0.01,1.19,-999.00,56578.4141,0.2753,-1.0821,0.1954,0.0320,0.0282,22.8199,0.0304,22.6593,1.3367E-05,3.7464E-07,0.0005,-0.0000,-0.0000,40,0.3086,0.9978,1.0000,1.0000,0.9996,1.0000,41.9825,0.1404,0.0000,-0.0946,1.0000,0.0113
1253243,1253243,10,0,0.57842,0.00100,0.57729,0.00100,0.57729,0.00187,0.00,300.00,0.04,0.5784,0.001,42.204437,-0.5237109999999999,1.172,1.20,10.65,0.03,1.42,-999.00,56556.3047,0.7130,-2.0953,0.7447,0.0191,0.0922,23.3542,0.0910,23.3344,8.1716E-06,6.8491E-07,0.0208,-0.0000,-0.0000,45,0.1798,0.9296,0.9325,0.9999,0.9996,0.9918,42.6576,0.1820,0.0002,-0.3578,0.4570,0.0000
1253324,1253324,10,0,0.17026,0.00003,0.16945,0.00003,0.16945,0.00117,0.00,300.00,0.06,0.0,0.0,43.39407,0.019029,0.187,0.08,10.91,0.01,1.05,-999.00,56662.6250,0.6357,-2.3267,0.6732,-0.0206,0.0742,21.7094,0.0765,21.4926,3.7174E-05,2.6183E-06,0.0035,-0.0000,-0.0000,9,0.0070,0.0000,0.0877,0.0000,0.0000,0.0000,40.8158,257.7207,1.0000,-0.0745,1.0000,0.0041
1253358,1253358,10,0,0.71506,0.00012,0.71380,0.00012,0.71380,0.00172,0.00,300.00,0.02,0.7151,0.0001,41.259128999999994,-0.8852180000000001,2.614,1.94,11.34,0.01,1.39,-999.00,56561.8867,1.3139,-1.9743,0.8628,-0.0003,0.1110,23.8125,0.0945,24.0126,5.3580E-06,4.6659E-07,0.0334,-0.0000,-0.0000,42,0.7816,0.9539,0.9675,0.9997,0.9992,0.9992,43.3358,0.1642,0.0000,-0.4980,0.2240,0.0000
1253406,1253406,10,0,0.36229,0.00100,0.36131,0.00100,0.36131,0.00169,0.00,300.00,0.03,0.3623,0.001,41.886307,-0.629948,0.13,0.16,10.22,0.10,1.47,-999.00,56554.4531,0.4236,-1.2287,0.4451,0.0680,0.0480,22.5012,0.0558,22.2542,1.7927E-05,9.2058E-07,0.0053,-0.0000,-0.0000,30,0.0047,0.1633,1.0000,0.9981,0.8575,0.9926,41.5774,0.2054,0.0002,-0.1440,1.0000,0.0144
